epoch,train_loss,val_loss
0,1.4173002657766867,0.923991559640221
1,0.883235235719619,0.8359847762014555
2,0.808716448090223,0.7741105148325795
3,0.754592264065079,0.7220867211404054
4,0.7114184498786926,0.680281981177952
5,0.6757859607923378,0.6457664454760759
6,0.6436495381651572,0.6181141329200371
7,0.6160892879403524,0.5951298591883286
8,0.5932259965675934,0.5683791903050049
9,0.567602502441329,0.5481519433467285
10,0.5456306971971271,0.5269553988524105
11,0.5248754323975554,0.5087164481696875
12,0.5079038222727267,0.4986635903301446
13,0.49040740578884445,0.48272506309592206
14,0.4738295018962286,0.46561900688254315
15,0.45883601204669977,0.45907972947410913
16,0.4449593073245391,0.4461979438429293
17,0.4321281390089819,0.4333073969768441
18,0.4207031234954167,0.42764299330504046
19,0.4108149946989751,0.41961331827485043
20,0.4001253799906055,0.4110321927329768
21,0.3873368623669479,0.4058843177297841
22,0.37694102103752614,0.39614522651485773
23,0.3700946859026804,0.389790333321561
24,0.36135831308885685,0.38503597061271255
25,0.35162553441948874,0.3798108449124772
26,0.34690157010620853,0.36738616325285123
27,0.33882967860085295,0.36834917962551117
28,0.33151174939469613,0.37411488527837006
29,0.32621285181890414,0.3652257413967796
30,0.31810858016261007,0.35575615533668065
31,0.31406793965201546,0.35432123975909274
32,0.3075698249066146,0.3439653463985609
33,0.3031547049777793,0.3464184116734111
34,0.2994266679468278,0.3463505969747253
35,0.29323808453422534,0.3380995551529138
36,0.2884953455053101,0.34154772596514743
37,0.2822627833167326,0.34388457157689595
38,0.2788095737424676,0.33357025893486064
39,0.27616443171566746,0.3285516882720201
40,0.26997648066205115,0.33343465075544687
41,0.267262011139524,0.3247661937190139
42,0.265802616850265,0.32712613402501395
43,0.25977893135115554,0.32580758971364604
44,0.2564097541146294,0.32165185524069745
45,0.2513563067540768,0.3195798304741797
46,0.25005256635375006,0.3154555040857066
47,0.24675378149140229,0.3233318534558234
48,0.24275744150612732,0.32243998705045035
49,0.24270673638697968,0.3226485715612121
