epoch,train_loss,val_loss
0,1.4888382849184054,0.9691450932751531
1,0.9300433184143795,0.8940036931763524
2,0.8829756916340886,0.8597000720708267
3,0.8552619618119546,0.8412788646376651
4,0.834893813411009,0.8134608216907667
5,0.8134289100332167,0.7868382600338563
6,0.7972790580544271,0.7708440662726112
7,0.7769595535056105,0.748468934841778
8,0.7566280062144628,0.739483624048855
9,0.7385261156219495,0.7151686646368193
10,0.7241924559414193,0.7012467675882837
11,0.7078923897450025,0.6866525683713995
12,0.688737657560114,0.6658428376135619
13,0.6730441751989346,0.6480602939491686
14,0.6551511223069286,0.6364478225941244
15,0.640205393958246,0.625304498102354
16,0.6254814851631239,0.6136078183417735
17,0.6105906200447515,0.5937988278658494
18,0.5963620101267466,0.5819761390271394
19,0.577907161033655,0.5799433099834815
20,0.5702909140525126,0.5584991833438044
21,0.553199111788404,0.5575589255794234
22,0.542051336815442,0.5388528406620026
23,0.5305476020358527,0.5280131801314976
24,0.5182358806765966,0.5196756665473399
25,0.5085449741496237,0.5171367856471435
26,0.4954508350601474,0.5036493507416352
27,0.4869427045379256,0.49639238060816476
28,0.47615807047746717,0.4888194099716518
29,0.46767276593010787,0.4754428996340088
30,0.4568704266860647,0.4756541044815727
31,0.4502266080248317,0.4704945518270783
32,0.43794573710863643,0.4657335485453191
33,0.43387962024188736,0.4534401278132978
34,0.42402021406055657,0.462296882401342
35,0.42030836236708374,0.4463187294161838
36,0.411873624307438,0.4410557740408441
37,0.4016271655517103,0.4321415485895198
38,0.3945066223107881,0.4325275837403277
39,0.38750048560424916,0.4287329782610354
40,0.3848784460556546,0.42267349297585693
41,0.3765856569880035,0.41606956509792287
42,0.37091648503896874,0.4200704131761323
43,0.36468116941479034,0.4131151290367479
44,0.36026938382572343,0.412540543500496
45,0.35496930134238547,0.4042607895706011
46,0.352164054620999,0.4037501102556353
47,0.34516761201195734,0.40216410046686296
48,0.34153693306793287,0.4001412994187811
49,0.33719706684833206,0.4028657177544158
50,0.33018994083007175,0.3908617574235667
51,0.3296964230033958,0.3881864144426325
52,0.32108789619697337,0.38461678183597064
53,0.3167748370216888,0.3899708087353603
54,0.3132019123743653,0.385536792161672
55,0.31148557104532,0.38256513157292554
56,0.30637321231772213,0.3828558560622775
57,0.3024107035984885,0.3777517830224141
58,0.2971356391520948,0.374233934380438
59,0.2946149707322753,0.37985207869306853
60,0.29423148743205474,0.3806391241757766
61,0.28768907677876526,0.3694675522653953
62,0.2834237581269641,0.36121018376687297
63,0.2820881469036576,0.3700126668681269
64,0.2778008719574672,0.3704108092933893
65,0.2745935726778214,0.37295384235356166
66,0.2760174996114086,0.37032179469647614
67,0.27123446743272267,0.3662129290725874
68,0.2691976614055317,0.36466885763018025
69,0.26553836813299014,0.3599655725385832
70,0.26475431450603465,0.3705118606271951
71,0.2618049922667468,0.3658535793099714
72,0.2551425118421274,0.36865525789882825
73,0.253976730828725,0.35998049248819763
74,0.2524271944604067,0.36641828440453694
75,0.250829511077948,0.35665320038147597
76,0.24533721524920665,0.3673024402688379
77,0.24483852488709112,0.36154368649358337
78,0.24408612611272573,0.3602177918605182
79,0.24057499115569306,0.3569646114078553
80,0.24054013943739694,0.35606971334504045
