epoch,train_loss,val_loss
0,1.3061378199884421,0.9019154109384703
1,0.8698461370174939,0.8305445604998133
2,0.8197959700062822,0.7967421282892642
3,0.7855344674155165,0.7668778701968815
4,0.7581056791408934,0.7461971621150556
5,0.7313729379940959,0.7195000907649165
6,0.7076196459311883,0.700859204582546
7,0.6865210509994655,0.6821980988201888
8,0.6676009202852218,0.6610973976228548
9,0.6476375291841315,0.6392823004204294
10,0.6308020719336075,0.6268133754315584
11,0.6119915073357739,0.6084736747586209
12,0.5973566830833367,0.5990543964764347
13,0.5796671420528665,0.5933092489190723
14,0.567789657457361,0.5756309939467389
15,0.5495037723899273,0.567376254045445
16,0.5398293464507872,0.5544238398256509
17,0.52801724549829,0.5493071629949238
18,0.516691645950947,0.5411790045707122
19,0.5065691311961239,0.5356655146764673
20,0.49445057426455724,0.5243060624469882
21,0.4847449715276366,0.5164544028432473
22,0.4737106530315282,0.511870850039565
23,0.4666265672175244,0.5025559236174044
24,0.4565373254053801,0.5095954618376234
25,0.4522628027065672,0.4874253859338553
26,0.4441353051311376,0.49008560796146805
27,0.43556572545114847,0.487128971711449
28,0.4270372462359447,0.47799950222606247
29,0.4203729101224625,0.47456999414640927
30,0.4157050816420598,0.4705384542112765
31,0.40832722891110046,0.4682035187016363
32,0.4041903477801088,0.4604211744406949
33,0.3980201154368595,0.46053279968707456
34,0.39485751895360577,0.45153947790031845
35,0.38664565821295804,0.4508189273917157
36,0.3795778866145989,0.4489542650787727
37,0.37721173257889484,0.44526204466819763
38,0.3726791775149435,0.4440477825701237
39,0.36695673333595485,0.4329286982183871
40,0.3617881571446036,0.4394771375733873
41,0.3571505338725149,0.428626949534468
42,0.35281263723439,0.4306524224255396
43,0.34862412058998465,0.4311158456232237
44,0.3455587472392903,0.4316884431502093
45,0.34203229562460796,0.4292685004032176
46,0.34070915198345403,0.43008411124996515
47,0.3366473793838788,0.43226018143088923
48,0.32858460970391734,0.43333412868821103
49,0.32728291278807475,0.42236407165941986
50,0.3254252960573894,0.4250065577418908
51,0.3238434790600465,0.4310452646535376
52,0.31746598229439127,0.4143040465271991
53,0.31709822621739026,0.42059892302621965
54,0.3144033818376103,0.4204930091357749
55,0.3110799320934274,0.4068275996200416
56,0.30720972590461904,0.4197213345247766
57,0.3069029235097197,0.42231497913599014
58,0.30185440293600646,0.41390499213467474
59,0.30018325205470364,0.41506715216066525
60,0.29676784900496306,0.41497407076151477
61,0.2941099758528197,0.41467120514615724
62,0.29384125998201494,0.4070145534756391
63,0.29133707215002824,0.40963992249706516
64,0.29037631151166937,0.4135835101099118
65,0.2863889410850685,0.41591743800951086
66,0.2847120120253378,0.4036579899813818
67,0.2818796199212954,0.4037779114492562
68,0.2821258072135518,0.4085519368881765
69,0.27741758519343573,0.4011443357752717
70,0.27521490457567194,0.402179303376571
71,0.27414025277092235,0.40782666578888893
72,0.275776242795114,0.4064371556691501
73,0.27356704276260047,0.40011095142234926
74,0.2710267688512416,0.40866829260535864
75,0.2703953493133332,0.40538098541614803
76,0.26922189152549386,0.3994405987955954
77,0.26639052749307024,0.40196295066372206
78,0.26145705002025493,0.3978102103523586
79,0.2627060588533631,0.4018257354264674
80,0.26065703416333613,0.4102084359720997
81,0.2575601176464249,0.4033162227791289
82,0.25688764105722744,0.4085832971917546
83,0.25542315309053487,0.3990543688768926
84,0.25578346450641315,0.4085934643188249
85,0.2532595269936574,0.39476797421989235
86,0.2516815632846942,0.40665403883094375
87,0.24989845317978304,0.40566700340613077
88,0.24819619382180055,0.40327023666190065
89,0.24735490855998976,0.396694447197344
90,0.24830340713407228,0.4048241156598796
91,0.24381320764428205,0.4115777802856072
92,0.24420152394806297,0.4025793368725673
93,0.2430726219704043,0.40318700541620667
94,0.24227639109282045,0.40164741776559665
95,0.24156262402492049,0.4030755836030711
96,0.24083064607431973,0.39862403597520746
97,0.2364987551948978,0.39951816840988136
98,0.2345428971459179,0.40344594313722587
99,0.2364737211958683,0.40063292306402454
100,0.23476132288768067,0.4090752891548302
101,0.23464999564932387,0.39618544183347537
102,0.23151960484321835,0.40319385144697584
103,0.23223874711922843,0.40760178637245426
104,0.2321022479134856,0.39652954851803573
105,0.23321156374941365,0.4085285040023534
106,0.22630101951098364,0.4027378482987051
107,0.22757405287384216,0.40477413392585254
108,0.22979724772491503,0.3960884671820247
109,0.22533970933805392,0.4138444027175074
110,0.2241750521085023,0.40185959216045297
111,0.22612587045456214,0.4137021295078423
112,0.22577084766092037,0.4032674402646396
113,0.22311243228011532,0.3959312461640524
114,0.2210821818234851,0.40119208978570026
115,0.2231131992559024,0.4005930760632391
116,0.22040335799064065,0.4152787609592728
117,0.2209261031308992,0.39993069725839986
118,0.21889359321939522,0.40757987810217816
119,0.21950034928601536,0.3986178262402182
120,0.21615215112428063,0.40617267884638
121,0.21396597518214902,0.4041396511475677
122,0.21755807734664204,0.40307589345004247
123,0.21437433824955837,0.4091339537306972
124,0.21575893440003535,0.40526102159334265
